order_id,product,category,region,sales_amount,quantity,order_date
36288,Tablet,Electronics,South,1251,1,2023-01-16
36289,Laptop,Electronics,North,957,4,2023-11-20
36290,Tablet,Electronics,West,1582,4,2023-03-02
36291,Chair,Electronics,East,1082,4,2023-01-08
36292,Phone,Electronics,East,238,1,2023-11-08
36293,Chair,Furniture,North,1911,1,2023-12-10
36294,Tablet,Furniture,South,1973,5,2023-06-29
36295,Chair,Electronics,North,377,4,2023-03-10
36296,Chair,Electronics,East,958,3,2023-10-25
36297,Desk,Furniture,North,1951,2,2023-06-20
36298,Chair,Electronics,North,1794,2,2023-02-09
36299,Desk,Furniture,South,1940,1,2023-11-08
36300,Chair,Furniture,West,1708,2,2023-02-07
36301,Chair,Furniture,West,1458,5,2023-06-08
36302,Desk,Electronics,North,909,1,2023-04-09
36303,Tablet,Electronics,South,476,1,2023-03-29
36304,Tablet,Furniture,North,1137,1,2023-10-18
36305,Tablet,Furniture,North,724,5,2023-02-19
36306,Desk,Electronics,South,554,2,2023-07-11
36307,Laptop,Electronics,North,880,1,2023-02-25
36308,Desk,Electronics,South,1698,1,2023-08-25
36309,Tablet,Electronics,South,1043,2,2023-02-18
36310,Desk,Furniture,East,1808,2,2023-08-12
36311,Laptop,Furniture,South,379,4,2023-06-04
36312,Tablet,Electronics,West,887,3,2023-08-04
36313,Chair,Furniture,North,1339,5,2023-02-22
36314,Laptop,Furniture,East,780,2,2023-07-06
36315,Tablet,Furniture,West,879,2,2023-02-22
36316,Phone,Furniture,West,520,3,2023-03-19
36317,Tablet,Furniture,North,447,1,2023-07-27
36318,Chair,Furniture,West,104,4,2023-03-11
36319,Phone,Furniture,North,858,3,2023-09-01
36320,Desk,Furniture,South,729,5,2023-05-04
36321,Desk,Electronics,East,1640,5,2023-06-20
36322,Laptop,Electronics,North,117,5,2023-02-15
36323,Desk,Electronics,West,1566,2,2023-06-21
36324,Phone,Furniture,East,1414,1,2023-03-14
36325,Chair,Electronics,South,773,2,2023-09-28
36326,Phone,Furniture,North,1438,4,2023-03-31
36327,Chair,Electronics,South,530,3,2023-05-19
36328,Desk,Furniture,West,1571,2,2023-02-20
36329,Desk,Furniture,North,1965,2,2023-11-27
36330,Laptop,Furniture,North,466,1,2023-03-08
36331,Phone,Electronics,South,351,2,2023-04-02
36332,Laptop,Furniture,North,1253,5,2023-01-22
36333,Phone,Electronics,East,1011,3,2023-10-09
36334,Desk,Electronics,North,338,2,2023-01-19
36335,Tablet,Furniture,East,1797,2,2023-11-20
36336,Desk,Furniture,South,1358,2,2023-01-07
36337,Laptop,Electronics,West,1870,4,2023-12-28
36338,Chair,Furniture,North,1320,3,2023-12-30
36339,Chair,Furniture,East,699,4,2023-08-06
36340,Laptop,Electronics,South,627,5,2023-12-22
36341,Desk,Furniture,South,481,4,2023-12-26
36342,Chair,Furniture,North,825,4,2023-01-19
36343,Chair,Electronics,South,1893,1,2023-04-02
36344,Tablet,Electronics,West,270,4,2023-11-11
36345,Tablet,Electronics,North,1981,4,2023-03-18
36346,Phone,Electronics,South,1680,1,2023-09-03
36347,Desk,Furniture,North,1739,4,2023-06-05
36348,Phone,Furniture,East,920,3,2023-08-28
36349,Phone,Electronics,North,1560,1,2023-04-27
36350,Chair,Furniture,West,192,4,2023-02-25
36351,Tablet,Electronics,West,1533,4,2023-02-10
36352,Desk,Electronics,North,810,3,2023-04-01
36353,Tablet,Furniture,North,1104,4,2023-03-07
36354,Tablet,Furniture,North,436,4,2023-03-29
36355,Laptop,Electronics,West,1815,3,2023-04-09
36356,Desk,Furniture,East,1913,2,2023-05-01
36357,Tablet,Electronics,South,604,4,2023-10-04
36358,Phone,Electronics,South,294,4,2023-06-30
36359,Chair,Furniture,East,289,5,2023-07-05
36360,Desk,Furniture,South,653,2,2023-08-10
36361,Chair,Electronics,East,1909,2,2023-06-15
36362,Desk,Electronics,North,1814,4,2023-05-29
36363,Chair,Electronics,East,403,3,2023-03-07
36364,Tablet,Furniture,South,1341,2,2023-04-15
36365,Chair,Electronics,North,1036,4,2023-02-08
36366,Chair,Electronics,North,1931,5,2023-07-14
36367,Tablet,Furniture,North,1763,1,2023-04-23
36368,Desk,Electronics,East,586,5,2023-02-18
36369,Desk,Furniture,West,1286,3,2023-05-02
36370,Tablet,Electronics,South,1801,1,2023-01-18
36371,Tablet,Electronics,North,512,3,2023-10-07
36372,Desk,Electronics,South,1457,1,2023-09-18
36373,Phone,Electronics,West,379,3,2023-08-23
36374,Laptop,Electronics,East,1135,4,2023-12-05
36375,Chair,Furniture,South,217,2,2023-02-10
36376,Phone,Furniture,West,834,5,2023-06-05
36377,Phone,Electronics,East,1591,3,2023-06-04
36378,Desk,Furniture,North,774,5,2023-09-19
36379,Phone,Furniture,West,1978,4,2023-12-24
36380,Chair,Electronics,South,1775,1,2023-03-14
36381,Phone,Furniture,North,104,5,2023-11-05
36382,Tablet,Electronics,South,1610,3,2023-11-05
36383,Tablet,Furniture,North,847,1,2023-12-20
36384,Phone,Furniture,East,1543,5,2023-07-25
36385,Phone,Electronics,West,833,1,2023-10-12
36386,Desk,Furniture,West,1798,5,2023-01-06
36387,Phone,Furniture,South,1514,1,2023-12-22
36388,Laptop,Furniture,North,385,4,2023-03-05
36389,Chair,Furniture,North,603,3,2023-06-08
36390,Phone,Electronics,South,1563,5,2023-09-23
36391,Desk,Furniture,South,236,3,2023-11-15
36392,Laptop,Electronics,East,101,2,2023-08-11
36393,Laptop,Electronics,East,585,2,2023-03-30
36394,Laptop,Furniture,South,374,4,2023-04-26
36395,Tablet,Electronics,South,618,2,2023-11-24
36396,Tablet,Furniture,East,723,3,2023-09-29
36397,Phone,Electronics,West,510,5,2023-01-27
36398,Tablet,Electronics,North,159,4,2023-10-23
36399,Desk,Furniture,East,322,3,2023-08-11
36400,Laptop,Electronics,West,512,4,2023-04-12
36401,Tablet,Furniture,North,315,3,2023-01-07
36402,Laptop,Electronics,South,1469,3,2023-06-26
36403,Tablet,Furniture,East,1351,2,2023-03-09
36404,Laptop,Furniture,North,1135,2,2023-01-13
36405,Chair,Furniture,West,726,5,2023-09-23
36406,Tablet,Furniture,East,785,4,2023-07-20
36407,Laptop,Electronics,North,955,3,2023-07-09
36408,Laptop,Furniture,North,1714,5,2023-02-25
36409,Desk,Furniture,North,1246,3,2023-09-13
36410,Tablet,Furniture,South,1403,5,2023-09-18
36411,Phone,Electronics,West,1858,2,2023-06-16
36412,Laptop,Furniture,North,912,1,2023-04-27
36413,Tablet,Furniture,North,933,2,2023-01-30
36414,Chair,Electronics,East,283,2,2023-03-02
36415,Chair,Furniture,South,1769,5,2023-01-15
36416,Phone,Electronics,South,1395,2,2023-05-16
36417,Phone,Furniture,East,551,2,2023-04-25
36418,Laptop,Electronics,West,392,5,2023-10-31
36419,Tablet,Electronics,North,737,2,2023-07-06
36420,Desk,Furniture,North,711,1,2023-03-16
36421,Chair,Furniture,East,1800,5,2023-10-30
36422,Phone,Electronics,South,1783,1,2023-10-02
36423,Laptop,Electronics,North,1394,2,2023-09-09
36424,Desk,Furniture,North,1638,1,2023-06-22
36425,Desk,Electronics,West,1367,1,2023-01-05
36426,Phone,Electronics,North,1782,2,2023-01-02
36427,Desk,Furniture,South,772,3,2023-10-27
36428,Laptop,Furniture,South,1697,4,2023-12-06
36429,Phone,Electronics,North,1987,3,2023-05-10
36430,Chair,Furniture,North,674,1,2023-03-28
36431,Laptop,Electronics,West,1382,4,2023-12-16
36432,Tablet,Electronics,South,175,2,2023-09-26
36433,Phone,Furniture,South,1544,4,2023-02-20
36434,Phone,Electronics,North,1747,4,2023-06-22
36435,Tablet,Electronics,West,1298,3,2023-10-04
36436,Phone,Electronics,East,690,5,2023-05-12
36437,Laptop,Furniture,West,1605,4,2023-06-16
36438,Desk,Electronics,East,1853,1,2023-10-22
36439,Tablet,Furniture,South,1599,4,2023-05-16
36440,Phone,Electronics,West,1793,5,2023-02-01
36441,Chair,Furniture,South,1934,4,2023-12-05
36442,Desk,Furniture,East,187,4,2023-09-22
36443,Laptop,Furniture,North,1988,2,2023-05-26
36444,Desk,Electronics,East,303,3,2023-06-30
36445,Chair,Electronics,North,602,4,2023-03-20
36446,Phone,Furniture,South,909,5,2023-06-10
36447,Laptop,Electronics,South,1748,1,2023-12-14
36448,Chair,Furniture,East,510,2,2023-01-15
36449,Tablet,Electronics,West,763,4,2023-04-18
36450,Laptop,Electronics,South,1412,4,2023-11-20
36451,Chair,Electronics,South,1414,2,2023-12-29
36452,Desk,Electronics,South,246,1,2023-07-23
36453,Desk,Furniture,West,1506,4,2023-02-17
36454,Laptop,Furniture,North,1825,1,2023-03-08
36455,Chair,Electronics,North,1446,3,2023-01-20
36456,Phone,Electronics,East,1228,3,2023-02-21
36457,Laptop,Furniture,East,1100,1,2023-02-18
36458,Desk,Electronics,West,1390,2,2023-06-27
36459,Tablet,Electronics,South,669,1,2023-04-18
36460,Phone,Electronics,North,1574,5,2023-09-11
36461,Desk,Electronics,West,1373,4,2023-10-28
36462,Laptop,Electronics,South,1357,2,2023-05-01
36463,Chair,Electronics,West,735,5,2023-11-04
36464,Tablet,Electronics,South,1943,5,2023-03-01
36465,Phone,Furniture,West,1235,4,2023-04-18
36466,Chair,Electronics,West,1118,3,2023-03-11
36467,Chair,Electronics,South,456,2,2023-01-29
36468,Desk,Furniture,West,1702,1,2023-07-31
36469,Phone,Electronics,North,1432,1,2023-07-03
36470,Laptop,Furniture,East,707,4,2023-11-25
36471,Desk,Electronics,South,912,5,2023-06-08
36472,Phone,Furniture,East,1550,3,2023-03-09
36473,Laptop,Furniture,West,892,3,2023-01-23
36474,Chair,Electronics,West,1942,5,2023-12-16
36475,Chair,Electronics,North,804,5,2023-12-19
36476,Desk,Furniture,North,1885,1,2023-04-27
36477,Desk,Electronics,North,1877,2,2023-09-13
36478,Chair,Electronics,North,1520,2,2023-08-13
36479,Phone,Electronics,East,199,4,2023-04-03
36480,Tablet,Electronics,South,1964,5,2023-10-15
36481,Chair,Furniture,North,608,1,2023-01-13
36482,Phone,Electronics,North,918,2,2023-05-10
36483,Tablet,Electronics,West,723,1,2023-12-13
36484,Laptop,Electronics,West,230,3,2023-12-10
36485,Chair,Electronics,South,1329,2,2023-07-02
36486,Tablet,Furniture,North,1851,2,2023-04-20
36487,Desk,Furniture,South,1063,4,2023-07-04
36488,Phone,Electronics,West,1846,3,2023-03-19
36489,Laptop,Electronics,South,884,4,2023-01-27
36490,Tablet,Electronics,North,1321,4,2023-06-27
36491,Phone,Furniture,South,770,3,2023-10-28
36492,Laptop,Electronics,South,1034,2,2023-08-03
36493,Tablet,Electronics,East,1698,5,2023-06-21
36494,Phone,Electronics,North,1698,4,2023-01-04
36495,Desk,Furniture,East,1667,2,2023-10-08
36496,Chair,Electronics,East,1331,2,2023-02-12
36497,Chair,Electronics,South,1916,3,2023-06-07
36498,Chair,Electronics,South,883,3,2023-03-18
36499,Chair,Furniture,West,393,1,2023-09-27
36500,Chair,Furniture,West,156,4,2023-01-16
36501,Laptop,Electronics,East,1514,4,2023-02-17
36502,Tablet,Electronics,South,1602,5,2023-08-22
36503,Desk,Electronics,South,694,1,2023-11-09
36504,Phone,Furniture,North,900,3,2023-11-16
36505,Tablet,Electronics,North,566,1,2023-05-04
36506,Tablet,Furniture,East,598,5,2023-10-24
36507,Chair,Electronics,North,1001,1,2023-07-10
36508,Laptop,Furniture,East,113,4,2023-09-21
36509,Desk,Electronics,West,676,1,2023-12-01
36510,Chair,Furniture,East,1781,1,2023-07-08
36511,Desk,Electronics,West,785,3,2023-11-02
36512,Chair,Electronics,North,522,1,2023-05-22
36513,Laptop,Furniture,West,466,3,2023-01-03
36514,Chair,Furniture,East,1707,4,2023-04-23
36515,Laptop,Furniture,East,1687,4,2023-04-11
36516,Chair,Furniture,North,1911,3,2023-11-08
36517,Phone,Furniture,South,1634,3,2023-01-22
36518,Chair,Electronics,West,444,5,2023-09-13
36519,Laptop,Furniture,East,513,1,2023-09-01
36520,Desk,Furniture,East,1999,1,2023-06-19
36521,Tablet,Electronics,North,288,4,2023-02-14
36522,Chair,Furniture,North,1522,5,2023-02-19
36523,Laptop,Electronics,South,236,4,2023-11-04
36524,Phone,Electronics,North,1147,1,2023-10-29
36525,Tablet,Electronics,West,213,1,2023-12-07
36526,Chair,Electronics,South,120,5,2023-07-20
36527,Desk,Furniture,East,1879,2,2023-04-04
36528,Laptop,Electronics,East,1749,4,2023-06-23
36529,Laptop,Electronics,South,542,5,2023-11-21
36530,Laptop,Electronics,West,1846,4,2023-06-26
36531,Tablet,Electronics,South,701,5,2023-02-18
36532,Chair,Electronics,South,1556,2,2023-09-09
36533,Phone,Furniture,West,1646,5,2023-08-17
36534,Tablet,Furniture,North,521,1,2023-06-16
36535,Chair,Furniture,North,1133,5,2023-10-07
36536,Laptop,Furniture,West,1203,5,2023-10-02
36537,Phone,Electronics,South,1351,3,2023-11-23
36538,Tablet,Furniture,South,1014,5,2023-05-13
36539,Chair,Furniture,North,538,1,2023-09-15
36540,Laptop,Electronics,North,1327,3,2023-12-21
36541,Chair,Furniture,North,697,1,2023-03-31
36542,Laptop,Electronics,East,1413,5,2023-04-13
36543,Laptop,Electronics,South,1095,4,2023-10-20
36544,Chair,Electronics,South,1362,3,2023-05-19
36545,Desk,Furniture,North,367,3,2023-01-13
36546,Tablet,Electronics,East,769,4,2023-12-09
36547,Desk,Electronics,East,1423,3,2023-12-31
36548,Laptop,Furniture,North,843,1,2023-04-11
36549,Phone,Electronics,North,1539,3,2023-10-30
36550,Laptop,Electronics,South,1850,3,2023-05-28
36551,Phone,Furniture,East,1811,3,2023-03-07
36552,Desk,Furniture,North,1639,3,2023-04-11
36553,Tablet,Furniture,East,675,5,2023-03-12
36554,Tablet,Furniture,West,775,1,2023-01-24
36555,Tablet,Furniture,East,484,5,2023-11-16
36556,Chair,Furniture,East,1650,3,2023-02-01
36557,Phone,Electronics,East,1612,2,2023-02-23
36558,Desk,Electronics,North,1289,3,2023-12-29
36559,Tablet,Electronics,East,361,1,2023-04-07
36560,Laptop,Furniture,East,829,4,2023-06-24
36561,Desk,Electronics,East,966,5,2023-10-13
36562,Chair,Furniture,East,1013,1,2023-10-22
36563,Chair,Electronics,East,544,3,2023-07-06
36564,Chair,Furniture,North,887,1,2023-12-10
36565,Laptop,Electronics,North,912,4,2023-07-16
36566,Tablet,Furniture,East,305,5,2023-10-21
36567,Tablet,Furniture,East,655,4,2023-12-27
36568,Desk,Furniture,North,1221,5,2023-01-05
36569,Desk,Furniture,South,1545,5,2023-01-28
36570,Desk,Electronics,South,1769,2,2023-02-18
36571,Tablet,Electronics,North,145,1,2023-10-17
36572,Laptop,Electronics,East,1891,2,2023-11-03
36573,Desk,Furniture,South,1245,4,2023-12-04
36574,Chair,Furniture,West,1018,3,2023-07-16
36575,Desk,Furniture,East,570,1,2023-04-27
36576,Laptop,Electronics,North,483,1,2023-11-26
36577,Chair,Furniture,East,688,4,2023-07-12
36578,Desk,Electronics,West,1613,4,2023-08-13
36579,Laptop,Electronics,East,890,4,2023-03-27
36580,Chair,Electronics,West,1432,4,2023-08-30
36581,Phone,Furniture,North,929,4,2023-02-08
36582,Phone,Electronics,West,982,4,2023-11-23
36583,Laptop,Electronics,West,1144,5,2023-06-12
36584,Laptop,Furniture,North,1888,2,2023-12-30
36585,Desk,Electronics,North,811,1,2023-02-07
36586,Tablet,Electronics,North,1248,4,2023-09-02
36587,Desk,Electronics,East,1553,4,2023-11-21
36588,Tablet,Electronics,West,1078,5,2023-05-22
36589,Desk,Electronics,South,157,1,2023-11-10
36590,Desk,Electronics,East,871,3,2023-05-22
36591,Laptop,Furniture,North,1242,5,2023-03-09
36592,Chair,Electronics,South,1878,3,2023-06-28
36593,Tablet,Furniture,East,1444,4,2023-06-23
36594,Tablet,Electronics,North,1026,1,2023-01-20
36595,Tablet,Electronics,West,743,5,2023-12-04
36596,Chair,Furniture,North,1934,3,2023-09-09
36597,Laptop,Electronics,West,440,3,2023-02-21
36598,Desk,Electronics,South,580,3,2023-10-04
36599,Desk,Electronics,North,867,3,2023-08-02
36600,Laptop,Furniture,East,415,2,2023-04-28
36601,Laptop,Furniture,West,1516,2,2023-08-28
36602,Tablet,Furniture,West,1306,5,2023-10-10
36603,Desk,Furniture,South,760,5,2023-08-17
36604,Chair,Electronics,South,1039,1,2023-10-27
36605,Chair,Furniture,West,1554,2,2023-08-24
36606,Chair,Electronics,East,1615,5,2023-08-13
36607,Desk,Electronics,East,966,2,2023-07-12
36608,Desk,Electronics,East,861,4,2023-12-05
36609,Tablet,Electronics,South,443,2,2023-03-06
36610,Phone,Electronics,South,415,4,2023-04-26
36611,Tablet,Furniture,West,1715,2,2023-08-11
36612,Phone,Furniture,West,527,2,2023-06-03
36613,Desk,Electronics,East,1563,4,2023-09-17
36614,Desk,Electronics,South,771,4,2023-01-14
36615,Phone,Electronics,North,1839,2,2023-10-13
36616,Laptop,Electronics,East,1412,1,2023-08-29
36617,Chair,Electronics,West,651,5,2023-11-27
36618,Tablet,Furniture,East,1956,1,2023-01-01
36619,Tablet,Furniture,West,153,4,2023-12-28
36620,Phone,Furniture,South,1270,3,2023-01-17
36621,Phone,Furniture,East,1818,1,2023-01-06
36622,Phone,Furniture,West,1586,5,2023-02-09
36623,Tablet,Furniture,West,1880,5,2023-08-12
36624,Tablet,Furniture,South,793,3,2023-06-14
36625,Phone,Furniture,South,1552,5,2023-01-06
36626,Phone,Electronics,South,1957,2,2023-09-30
36627,Laptop,Furniture,North,1872,4,2023-03-01
36628,Laptop,Electronics,South,1186,4,2023-07-02
36629,Laptop,Furniture,West,243,1,2023-07-15
36630,Phone,Furniture,South,1437,3,2023-01-23
36631,Laptop,Furniture,East,1429,5,2023-05-03
36632,Desk,Furniture,East,801,2,2023-06-21
36633,Chair,Furniture,South,1190,5,2023-03-10
36634,Chair,Electronics,North,509,1,2023-02-12
36635,Phone,Furniture,North,337,1,2023-01-18
36636,Chair,Electronics,East,1101,5,2023-10-24
36637,Chair,Electronics,East,1579,3,2023-03-15
36638,Tablet,Furniture,West,1292,1,2023-03-02
36639,Laptop,Electronics,South,962,2,2023-05-15
36640,Chair,Electronics,South,327,1,2023-12-20
36641,Chair,Furniture,West,664,5,2023-03-17
36642,Tablet,Furniture,North,1139,1,2023-06-29
36643,Chair,Furniture,West,270,2,2023-06-26
36644,Desk,Furniture,North,1020,1,2023-02-17
36645,Chair,Furniture,West,814,4,2023-10-27
36646,Tablet,Electronics,East,1708,2,2023-03-02
36647,Tablet,Furniture,West,1683,1,2023-05-28
36648,Tablet,Electronics,West,1243,3,2023-08-03
36649,Laptop,Electronics,East,824,2,2023-03-30
36650,Desk,Electronics,East,118,2,2023-09-16
36651,Desk,Electronics,East,593,3,2023-11-24
36652,Phone,Furniture,West,1731,3,2023-02-11
36653,Phone,Furniture,South,552,2,2023-11-06
36654,Tablet,Furniture,East,1997,1,2023-01-17
36655,Laptop,Electronics,North,1541,5,2023-06-25
36656,Tablet,Electronics,West,100,2,2023-02-07
36657,Phone,Furniture,East,1219,1,2023-03-08
36658,Phone,Furniture,South,1097,3,2023-08-25
36659,Tablet,Furniture,West,190,5,2023-05-17
36660,Laptop,Electronics,South,602,5,2023-02-11
36661,Desk,Electronics,East,1670,1,2023-12-27
36662,Desk,Electronics,North,968,1,2023-12-29
36663,Tablet,Furniture,East,1602,3,2023-02-08
36664,Phone,Electronics,South,1826,4,2023-08-13
36665,Phone,Furniture,East,853,1,2023-05-24
36666,Laptop,Furniture,West,1000,2,2023-08-12
36667,Tablet,Furniture,North,1665,2,2023-10-24
36668,Chair,Electronics,North,1900,4,2023-02-19
36669,Laptop,Furniture,East,1568,3,2023-07-31
36670,Phone,Electronics,North,805,5,2023-01-14
36671,Chair,Furniture,North,1494,4,2023-12-01
36672,Desk,Electronics,North,868,2,2023-03-07
36673,Chair,Furniture,South,464,1,2023-03-16
36674,Chair,Furniture,South,601,5,2023-03-13
36675,Phone,Furniture,East,1047,2,2023-12-14
36676,Tablet,Electronics,East,667,3,2023-12-03
36677,Chair,Furniture,East,1089,5,2023-11-30
36678,Desk,Furniture,North,1636,2,2023-04-22
36679,Desk,Electronics,North,720,1,2023-05-25
36680,Tablet,Furniture,North,1760,4,2023-04-17
36681,Laptop,Furniture,West,579,3,2023-06-16
36682,Chair,Electronics,South,863,1,2023-03-30
36683,Chair,Furniture,South,522,4,2023-10-21
36684,Desk,Electronics,South,1709,5,2023-08-29
36685,Chair,Furniture,North,764,2,2023-07-21
36686,Tablet,Furniture,South,993,2,2023-04-27
36687,Chair,Furniture,North,1285,1,2023-10-11
36688,Chair,Furniture,South,217,3,2023-06-02
36689,Tablet,Electronics,East,516,3,2023-05-15
36690,Desk,Furniture,East,1900,5,2023-02-06
36691,Phone,Furniture,North,1929,4,2023-05-25
36692,Laptop,Furniture,South,1737,4,2023-01-29
36693,Tablet,Furniture,North,724,1,2023-07-21
36694,Phone,Electronics,South,1008,5,2023-05-28
36695,Chair,Furniture,West,1855,4,2023-10-29
36696,Chair,Electronics,South,1281,1,2023-03-04
36697,Tablet,Electronics,West,703,3,2023-09-06
36698,Phone,Furniture,North,1521,5,2023-12-14
36699,Desk,Electronics,South,357,4,2023-04-05
36700,Chair,Electronics,West,449,3,2023-07-27
36701,Phone,Furniture,West,1244,5,2023-07-29
36702,Phone,Electronics,East,1212,5,2023-08-27
36703,Phone,Furniture,South,1195,3,2023-05-16
36704,Phone,Electronics,South,1325,5,2023-10-17
36705,Laptop,Furniture,West,1917,5,2023-07-07
36706,Laptop,Furniture,East,724,2,2023-06-15
36707,Chair,Furniture,South,1958,1,2023-06-25
36708,Phone,Electronics,South,1936,5,2023-10-15
36709,Chair,Electronics,West,616,1,2023-03-16
36710,Chair,Furniture,West,1409,1,2023-10-19
36711,Tablet,Electronics,North,1541,1,2023-02-21
36712,Phone,Electronics,West,1761,1,2023-02-11
36713,Desk,Electronics,North,343,4,2023-07-06
36714,Laptop,Furniture,South,258,4,2023-12-26
36715,Chair,Furniture,North,1579,5,2023-03-13
36716,Chair,Furniture,West,1836,5,2023-04-03
36717,Tablet,Furniture,East,1410,5,2023-01-17
36718,Laptop,Furniture,North,1047,4,2023-12-12
36719,Chair,Furniture,West,1534,2,2023-09-06
36720,Chair,Furniture,West,1018,3,2023-08-28
36721,Desk,Electronics,East,1832,5,2023-04-08
36722,Phone,Furniture,East,1636,3,2023-12-02
36723,Chair,Electronics,East,1682,1,2023-06-30
36724,Desk,Electronics,West,331,4,2023-01-29
36725,Chair,Electronics,North,1833,1,2023-05-23
36726,Tablet,Electronics,West,916,3,2023-11-25
36727,Laptop,Furniture,South,969,5,2023-08-27
36728,Laptop,Furniture,East,1320,3,2023-01-18
36729,Chair,Electronics,North,784,5,2023-03-18
36730,Desk,Electronics,North,1524,1,2023-08-05
36731,Phone,Furniture,North,320,4,2023-04-13
36732,Laptop,Electronics,North,1962,1,2023-01-16
36733,Tablet,Furniture,West,1513,4,2023-11-23
36734,Phone,Furniture,South,1059,3,2023-08-03
36735,Tablet,Electronics,North,1305,1,2023-12-27
36736,Laptop,Furniture,East,640,4,2023-11-11
36737,Phone,Furniture,East,1432,2,2023-08-08
36738,Chair,Electronics,West,1082,2,2023-12-20
36739,Desk,Electronics,West,305,2,2023-03-11
36740,Laptop,Furniture,East,844,2,2023-01-16
36741,Desk,Furniture,North,609,5,2023-08-25
36742,Chair,Furniture,North,1353,2,2023-09-19
36743,Chair,Furniture,North,1492,5,2023-09-30
36744,Tablet,Electronics,South,1045,1,2023-08-07
36745,Desk,Electronics,West,1305,4,2023-04-17
36746,Laptop,Furniture,North,1248,4,2023-04-13
36747,Laptop,Furniture,East,233,1,2023-08-19
36748,Chair,Furniture,West,1294,5,2023-03-17
36749,Laptop,Electronics,West,126,4,2023-08-05
36750,Tablet,Furniture,East,1225,4,2023-10-26
36751,Laptop,Electronics,West,1544,1,2023-10-07
36752,Laptop,Furniture,West,1751,1,2023-06-13
36753,Desk,Furniture,West,1358,2,2023-02-03
36754,Tablet,Electronics,South,1771,5,2023-09-01
36755,Chair,Electronics,East,1283,3,2023-11-12
36756,Chair,Furniture,West,1559,3,2023-11-04
36757,Desk,Furniture,South,1738,4,2023-08-07
36758,Laptop,Furniture,West,184,1,2023-07-29
36759,Laptop,Electronics,South,654,2,2023-02-04
36760,Desk,Electronics,South,1778,5,2023-11-14
36761,Desk,Furniture,South,1108,1,2023-04-06
36762,Laptop,Furniture,East,1340,1,2023-06-11
36763,Desk,Furniture,East,895,1,2023-08-11
36764,Phone,Electronics,East,152,2,2023-09-14
36765,Tablet,Furniture,South,976,4,2023-05-04
36766,Laptop,Furniture,South,1667,1,2023-11-12
36767,Tablet,Electronics,East,504,3,2023-03-16
36768,Phone,Furniture,East,1779,4,2023-10-02
36769,Phone,Furniture,North,1481,1,2023-01-25
36770,Tablet,Furniture,East,422,1,2023-04-08
36771,Chair,Electronics,South,1835,4,2023-07-30
36772,Desk,Furniture,West,1529,3,2023-02-16
36773,Tablet,Furniture,South,467,4,2023-12-23
36774,Chair,Electronics,North,490,5,2023-06-03
36775,Tablet,Furniture,North,1028,5,2023-03-12
36776,Phone,Furniture,South,621,5,2023-06-21
36777,Desk,Furniture,South,309,1,2023-09-27
36778,Chair,Electronics,South,251,5,2023-04-27
36779,Tablet,Furniture,North,433,5,2023-03-28
36780,Laptop,Furniture,South,1830,2,2023-04-29
36781,Chair,Furniture,East,905,3,2023-05-12
36782,Phone,Electronics,North,1196,2,2023-10-19
36783,Tablet,Electronics,West,1879,3,2023-10-17
36784,Laptop,Furniture,South,1550,1,2023-12-08
36785,Phone,Furniture,East,1412,1,2023-02-28
36786,Tablet,Electronics,North,845,5,2023-05-24
36787,Desk,Electronics,North,816,1,2023-12-08
36788,Chair,Furniture,South,1505,3,2023-01-01
36789,Desk,Furniture,East,606,5,2023-08-28
36790,Laptop,Electronics,East,901,2,2023-12-15
36791,Laptop,Electronics,West,1134,2,2023-12-28
36792,Phone,Furniture,South,119,3,2023-03-03
36793,Laptop,Electronics,East,486,2,2023-12-17
36794,Chair,Furniture,North,578,3,2023-07-20
36795,Tablet,Furniture,West,706,1,2023-10-28
36796,Tablet,Furniture,South,855,2,2023-06-21
36797,Laptop,Furniture,North,434,5,2023-08-05
36798,Tablet,Furniture,West,1593,5,2023-08-23
36799,Desk,Electronics,North,145,2,2023-02-19
36800,Chair,Electronics,South,1747,3,2023-07-02
36801,Phone,Electronics,South,267,2,2023-04-07
36802,Tablet,Furniture,North,1495,3,2023-03-09
36803,Tablet,Furniture,South,1328,5,2023-04-02
36804,Tablet,Furniture,West,1891,2,2023-05-17
36805,Tablet,Furniture,South,1364,1,2023-10-04
36806,Tablet,Furniture,North,1995,4,2023-09-14
36807,Chair,Electronics,West,803,2,2023-01-21
36808,Laptop,Furniture,North,1564,3,2023-12-08
36809,Chair,Furniture,East,399,1,2023-12-16
36810,Desk,Furniture,West,426,1,2023-02-28
36811,Tablet,Furniture,South,1955,2,2023-01-20
36812,Chair,Furniture,South,1229,1,2023-02-25
36813,Chair,Electronics,North,593,5,2023-11-06
36814,Chair,Electronics,South,1643,5,2023-02-15
36815,Laptop,Furniture,West,1650,1,2023-01-27
36816,Laptop,Electronics,South,656,3,2023-02-20
36817,Desk,Electronics,East,1951,4,2023-02-25
36818,Laptop,Furniture,North,1173,1,2023-12-25
36819,Phone,Electronics,West,1149,1,2023-03-02
36820,Chair,Furniture,East,197,5,2023-09-29
36821,Chair,Electronics,North,1588,3,2023-07-14
36822,Desk,Electronics,East,1202,2,2023-09-12
36823,Desk,Electronics,North,519,2,2023-05-03
36824,Desk,Electronics,South,1839,5,2023-10-28
36825,Phone,Electronics,East,1002,1,2023-10-22
